,Unnamed: 0,review,rating_of_review,product_name,product_brand,product_star_rating,product_price
290,290,"

  It's light weight and comfortable.

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
291,291,"

  Light weight good comfort

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
292,292,"

  Yes light weight

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
293,293,"

  Good

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
294,294,"

  Bought this for my dad..and so glad that he likes it

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
295,295,"

  light and comfortable. no stress on feet

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
296,296,"

  Superb product with excellent quality and fitting

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
297,297,"

  I like it's smart look, smart fitness light weight & comfortable to walk.

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
298,298,"

  Good

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
299,299,"

  Yes

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
