,Unnamed: 0,review,rating_of_review,product_name,product_brand,product_star_rating,product_price
432,432,"




                    The media could not be loaded.
                




   its purely a wind cheater. very light in weight! very thin cloth! i expected a little thick. has two pockets. its says water reppalant. it fits exactly.

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
433,433,"

  As I have ordered large size hand sleev size wise fine but lenght till thigh coming.

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
434,434,"

  It is good for all season, n best for bike drive..n good for only normal winter..

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
435,435,"

  Considering the price, it does the job. It is not exactly a wind cheater but when wore for a longer time, it heats you up.

",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
436,436,"

  Great stuff, perfect for summers especially while riding..

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
437,437,"

  Quality is not good water comes in even during normal raining but looks stylish while riding

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
438,438,"

  Material is so Thin, can't use in winters.

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
439,439,"

  Finishing is good

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
440,440,"

  Not better but exactly good productPrice is little high

",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
441,441,"

  Worst oneVery very thin material and nothing else

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
442,442,"

  Very light weight that it fits in your bag without any bulkiness and hence can be carried to office and use when you need it. Material looks good and the fit is also good.

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
443,443,"

  It is not meant for winter and material is too thin. But the quality is good but not for casual wear. This is for party wear and used occasionally as I think.

",3.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
444,444,"

  Not good to use but light weight

",2.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
445,445,"

  Fits goodLooks goodBut you can't wear it in rainProduct is good

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
446,446,"

  If you want to use it in moderate temperature days. Absolutely it is not for winter.

",3.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
447,447,"

  Cloth material

",3.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
448,448,"

  Dont trust the seller bec the seller given different product , what shown on website according to the picture..

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
449,449,"

  Worst product ever don't buy it meterial is not gud also the zipp used is of local quality

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
450,450,"

  Size Mis-Match, I don't no how the Quality check is done so blindly..

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
451,451,"

  It's looks very Good on me , perfect fit

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
452,452,"

  Chepa quality, 2nd zip broken, price tag also found inside the pocket which 225 but sold to me 450/- above

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
453,453,"

  Nice one... Very light and comfortable

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
454,454,"

  Quality way good but there's zip problem little bit

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
455,455,"

  Worst product with cheap quality not worth for money local street side jackets will be good compare to this

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
456,456,"

  The product is very nice. Just go for one size up than the size chart

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
457,457,"

  I got wrong size.Product used other customer.

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
458,458,"




                    The media could not be loaded.
                


",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
459,459,"

  quality is not good it can be better..

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
460,460,"

  Product received is not at all up to the mark... Kindly pick ur return and refund the money asa

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
461,461,"

  This is best for summers in cold Areas, like in Kashmir my city

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
462,462,"

  Nice 👍

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
463,463,"

  Its blocks wind. For bikers its good for mild weather.

",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
464,464,"

  Fitting is good, value for money and quality is good, all of them purchase and then believe.

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
465,465,"

  I am the customer of Amazon in very long time but this product is very bad experience for me

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
466,466,"

  Good quality product and perfect fit.Best for summers.

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
467,467,"

  Nice product.. looks grand. Worth money. I recommend. Has four pockets. Good material. Worth buying

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
468,468,"

  Not a branded productsShow is brand but not delivery brand products

",2.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
469,469,"

  Display kuch our mila kuch our worst item I ever received from online shopping I suggest other people's don't order that item

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
470,470,"

  It is a very good product and it fits perfectly and feels comfortable and very lite .. awesome product

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
471,471,"

  Value for Money!

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
472,472,"

  Like this Product V.muchNeed this product in bottel Green colour also😍😍

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
473,473,"

  Good for biker I have paid Rs429 size L

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
474,474,"

  According to Price is too high

",3.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
475,475,"

  Size is smaller.Material is cheap.Zip is broken.Stitching is improper.

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
476,476,"

  Very thin material and cheap quality never buy this product.

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
477,477,"

  Too thin, transparent.450rs is much,  150rs is can given.Best fit xxl.

",2.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
478,478,"

  Not good

",2.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
479,479,"

  I ordered M-size but it was too loose and the neck was too large.

",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
480,480,"




                    The media could not be loaded.
                




   I found a used masked in the pocket.

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
481,481,"

  Nice product for this price range. Good for daily use. Not for winters

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
482,482,"

  Price tag not attached with this. It's not looking original product.

",2.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
483,483,"

  It's good

",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
484,484,"




                    The media could not be loaded.
                




   Waste of money product

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
485,485,"

  The last product was double layered but the replacement is singel layered

",3.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
486,486,"

  Size xl weight 95kg

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
487,487,"

  All are ok except size.

",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
488,488,"

  Help full

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
489,489,"




                    The media could not be loaded.
                




   Quality of zipper

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
490,490,"

  Worth of money.

",4.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
491,491,"

  fabric quality is great, smooth fabric, comfy

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
492,492,"

  Waste of money waste quality products

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
493,493,"

  Dont buy product was very bad quality

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
494,494,"

  It is very nice but for look it's differ from virtual

",3.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
495,495,"

  Too large the size is.

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
496,496,"

  Nice product 👌🏻👌🏻

",5.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
497,497,"

  The fabric quality is worst. Didn't expected this to come.

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
498,498,"

  Very thin

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
499,499,"

  Quality is not that great

",1.0 out of 5 stars,"











Scott International Men's Solid Wind Cheater Jacket










","


Visit the Scott International Store


","



3.5 out of 5 stars




","




Price:

₹549.00









 Inclusive of all taxes





"
